selective_pressure	date	cases	smooth_cases	empirical_growth_rate	empirical_growth_change	location
	2021-01-02	8883.0	8741.643521311838	-0.0016053554830331624		Arizona
0.0006510776	2021-01-03	17234.0	9005.959216351548	-0.0008163195953717459	0.0007890358876614166	Arizona
0.00065195374	2021-01-04	5158.0	9226.886497971553	-0.0008847587425180325	-6.843914714628669e-05	Arizona
0.0006574767	2021-01-05	5932.0	9203.431350888206	-0.007958610976121605	-0.0070738522336035725	Arizona
0.00065867294	2021-01-06	7206.0	9142.894510585798	-0.006835249549144606	0.0011233614269769987	Arizona
0.0006595773	2021-01-07	9913.0	8780.704001322318	-0.005703543132386877	0.0011317064167577296	Arizona
0.0006605213	2021-01-08	11658.0	8657.847066332442	-0.007591145293873354	-0.0018876021614864773	Arizona
0.00066124776	2021-01-09	11094.0	8691.834143827831	-0.0073003436029717836	0.0002908016909015706	Arizona
0.0006618906	2021-01-10	11201.0	8679.988015474206	-0.008637319276007003	-0.0013369756730352194	Arizona
0.00066283095	2021-01-11	8995.0	8137.400003644915	-0.012889240437370577	-0.004251921161363574	Arizona
0.0006633933	2021-01-12	8559.0	8164.0937025756175	-0.01686299626881446	-0.0039737558314438814	Arizona
0.0006636738	2021-01-13	5629.0	8210.051887241805	-0.019366517187211052	-0.0025035209183965935	Arizona
0.0006639807	2021-01-14	7311.0	7980.527199495752	-0.021894045453606483	-0.002527528266395431	Arizona
0.0006643185	2021-01-15	9146.0	7950.173489979652	-0.01875142896607012	0.003142616487536363	Arizona
0.00066452613	2021-01-16	8715.0	7745.993547190066	-0.020030713948104788	-0.0012792849820346675	Arizona
0.0006646038	2021-01-17	6981.0	7519.029902013797	-0.023363085757983626	-0.0033323718098788382	Arizona
0.0006647931	2021-01-18	5400.0	7286.619490032397	-0.02598039653696801	-0.002617310778984385	Arizona
0.0006649225	2021-01-19	6417.0	7017.767495115117	-0.023047104267650807	0.0029332922693172045	Arizona
0.00066520576	2021-01-20	4845.0	6729.227718829478	-0.025153716738647143	-0.0021066124709963364	Arizona
0.0006654722	2021-01-21	9398.0	6753.33583975332	-0.029540507225939754	-0.0043867904872926106	Arizona
0.0006657384	2021-01-22	8099.0	6540.646996694016	-0.03134976464437563	-0.0018092574184358778	Arizona
0.000666195	2021-01-23	7316.0	6267.0188567031555	-0.034917105253886326	-0.003567340609510694	Arizona
0.0006667673	2021-01-24	7217.0	6033.302846037919	-0.036884802620683645	-0.001967697366797319	Arizona
0.00066752196	2021-01-25	5314.0	5893.271399629396	-0.038564804164278196	-0.0016800015435945517	Arizona
0.00066846004	2021-01-26	4755.0	5740.771954141705	-0.04418980006503378	-0.005624995900755582	Arizona
0.00066965126	2021-01-27	5918.0	5429.201893947586	-0.04588697488823864	-0.0016971748232048611	Arizona
0.0006710994	2021-01-28	4671.0	5145.423965837408	-0.04330718563674311	0.0025797892514955317	Arizona
0.000672819	2021-01-29	5028.0	4876.141727357126	-0.049138564680679106	-0.005831379043935998	Arizona
0.0006749266	2021-01-30	5119.0	4621.819743203407	-0.051517946934114836	-0.00237938225343573	Arizona
0.00067744055	2021-01-31	5025.0	4382.107920240156	-0.052219560365682885	-0.0007016134315680489	Arizona
0.00068042066	2021-02-01	3741.0	3925.063458093709	-0.05486007169949003	-0.0026405113338071468	Arizona
0.000683674	2021-02-02	2938.0	3691.480135601479	-0.05802536128026344	-0.00316528958077341	Arizona
0.000687712	2021-02-03	2285.0	3669.883017164513	-0.06139466684379803	-0.00336930556353459	Arizona
0.0006921388	2021-02-04	4428.0	3394.2970183686607	-0.062274878358869454	-0.0008802115150714218	Arizona
0.00069725094	2021-02-05	3826.0	3179.693576812986	-0.06125930763295046	0.001015570725918992	Arizona
0.000703064	2021-02-06	3471.0	3016.891314019402	-0.06432942367478445	-0.0030701160418339854	Arizona
0.0007096056	2021-02-07	1544.0	2798.9758786629677	-0.0640264449416622	0.00030297873312225276	Arizona
0.00071690936	2021-02-08	2251.0	2615.502400039587	-0.0629314544284122	0.0010949905132499882	Arizona
0.0007250784	2021-02-09	4380.0	2430.43037873323	-0.054252815162275744	0.008678639266136462	Arizona
